functional_domain,storage_zone,job_id,relationship,dataset
8T1D5U,MASTERDATA,8t1d5u-gvuxvgqc-lxxgdsjcluer,INPUT,d_8t1d5u_4765
I7M1H6,STAGING IN,i7m1h6-wuwghrcn-vxiucsylicgm,INPUT,d_i7m1h6_1861
I7M1H6,RAWDATA,i7m1h6-wuwghrcn-vxiucsylicgm,OUTPUT,d_i7m1h6_4807
I7M1H6,STAGING IN,i7m1h6-arqmwmgl-okciemzofpvm,INPUT,d_i7m1h6_1861
I7M1H6,RAWDATA,i7m1h6-arqmwmgl-okciemzofpvm,INPUT,d_i7m1h6_4807
I7M1H6,MASTERDATA,i7m1h6-arqmwmgl-okciemzofpvm,OUTPUT,d_i7m1h6_2015
I7M1H6,MASTERDATA,i7m1h6-tuortkui-hglztzzeyhwi,OUTPUT,d_i7m1h6_2015
I7M1H6,STAGING IN,i7m1h6-tuortkui-hglztzzeyhwi,INPUT,d_i7m1h6_1861
U7ZTXE,MASTERDATA,u7ztxe-rxxowinx-ccuhuklwihtt,INPUT,d_u7ztxe_4809
U7ZTXE,MASTERDATA,u7ztxe-rxxowinx-ccuhuklwihtt,OUTPUT,d_u7ztxe_4810
U7ZTXE,RAWDATA,u7ztxe-eopuddec-zimvvmtrjuvy,INPUT,d_u7ztxe_4223
U7ZTXE,MASTERDATA,u7ztxe-eopuddec-zimvvmtrjuvy,OUTPUT,d_u7ztxe_4828
LNFF9Y,,lnff9y-wisvqqmj-txsydhsvpkku,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-wisvqqmj-txsydhsvpkku,OUTPUT,d_lnff9y_4814
LNFF9Y,RAWDATA,lnff9y-wetfnngf-fjxrdxlmxbvy,OUTPUT,d_lnff9y_4815
LNFF9Y,,lnff9y-wetfnngf-fjxrdxlmxbvy,INPUT,d_lnff9y_1985
LNFF9Y,,lnff9y-cqibcjmy-dmzomdsahmvf,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-cqibcjmy-dmzomdsahmvf,OUTPUT,d_lnff9y_4816
LNFF9Y,RAWDATA,lnff9y-yngklozb-aarynmrgeacz,OUTPUT,d_lnff9y_4821
LNFF9Y,,lnff9y-yngklozb-aarynmrgeacz,INPUT,d_lnff9y_1985
LNFF9Y,,lnff9y-ttpiyqtz-rwapiuisjqez,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-ttpiyqtz-rwapiuisjqez,OUTPUT,d_lnff9y_4822
LNFF9Y,RAWDATA,lnff9y-pbuasoit-dimbftsungye,OUTPUT,d_lnff9y_4826
LNFF9Y,,lnff9y-pbuasoit-dimbftsungye,INPUT,d_lnff9y_1985
LNFF9Y,,lnff9y-grfahtpq-plwevfadnhtl,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-grfahtpq-plwevfadnhtl,OUTPUT,d_lnff9y_4824
LNFF9Y,RAWDATA,lnff9y-gqmutbkn-eeyysqotspwv,OUTPUT,d_lnff9y_4825
LNFF9Y,,lnff9y-gqmutbkn-eeyysqotspwv,INPUT,d_lnff9y_1985
U7ZTXE,STAGING IN,u7ztxe-uyyyxeqz-ufbntcxwpscs,INPUT,d_u7ztxe_1707
U7ZTXE,RAWDATA,u7ztxe-uyyyxeqz-ufbntcxwpscs,OUTPUT,d_u7ztxe_4223
U7ZTXE,STAGING OUT,u7ztxe-mnqfuqsz-zxddtyaqizmr,OUTPUT,d_u7ztxe_1392
U7ZTXE,MASTERDATA,u7ztxe-mnqfuqsz-zxddtyaqizmr,INPUT,d_u7ztxe_4809
U7ZTXE,MASTERDATA,u7ztxe-rziwbqsc-nrtskcmeubhv,OUTPUT,d_u7ztxe_4827
U7ZTXE,MASTERDATA,u7ztxe-rziwbqsc-nrtskcmeubhv,INPUT,d_u7ztxe_2952
U7ZTXE,MASTERDATA,u7ztxe-rziwbqsc-nrtskcmeubhv,INPUT,d_u7ztxe_2951
U7ZTXE,MASTERDATA,u7ztxe-rziwbqsc-nrtskcmeubhv,INPUT,d_u7ztxe_4976
U7ZTXE,MASTERDATA,u7ztxe-kselinhd-zxpgffbfywfn,INPUT,d_u7ztxe_4976
U7ZTXE,MASTERDATA,u7ztxe-kselinhd-zxpgffbfywfn,INPUT,d_u7ztxe_2952
U7ZTXE,MASTERDATA,u7ztxe-kselinhd-zxpgffbfywfn,INPUT,d_u7ztxe_2951
U7ZTXE,MASTERDATA,u7ztxe-kselinhd-zxpgffbfywfn,OUTPUT,d_u7ztxe_4827
L9BT5X,RAWDATA,l9bt5x-tttxhtij-veartidernvx,INPUT,d_l9bt5x_4811
L9BT5X,,l9bt5x-tttxhtij-veartidernvx,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-tttxhtij-veartidernvx,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-jxfiszaj-szxhemhwuqub,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-jxfiszaj-szxhemhwuqub,INPUT,d_l9bt5x_1985
L9BT5X,RAWDATA,l9bt5x-jxfiszaj-szxhemhwuqub,INPUT,d_l9bt5x_4812
L9BT5X,RAWDATA,l9bt5x-kvllkgov-cpnyvpkaxokb,INPUT,d_l9bt5x_4813
L9BT5X,,l9bt5x-kvllkgov-cpnyvpkaxokb,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-kvllkgov-cpnyvpkaxokb,OUTPUT,d_l9bt5x_2015
LNFF9Y,MASTERDATA,lnff9y-xtqyuwuo-gufglrzcpfxy,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-xtqyuwuo-gufglrzcpfxy,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-xtqyuwuo-gufglrzcpfxy,INPUT,d_lnff9y_4814
LNFF9Y,RAWDATA,lnff9y-bhslsmam-dcfdanmlgmpd,INPUT,d_lnff9y_4815
LNFF9Y,,lnff9y-bhslsmam-dcfdanmlgmpd,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-bhslsmam-dcfdanmlgmpd,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-jzvrxqea-lweneelxnybs,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-jzvrxqea-lweneelxnybs,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-jzvrxqea-lweneelxnybs,INPUT,d_lnff9y_4816
L9BT5X,,l9bt5x-youcyfwi-fmkxvhrujoma,INPUT,d_l9bt5x_1985
L9BT5X,RAWDATA,l9bt5x-youcyfwi-fmkxvhrujoma,INPUT,d_l9bt5x_4817
L9BT5X,MASTERDATA,l9bt5x-youcyfwi-fmkxvhrujoma,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-nnhnpbyh-vuwgcjlrwxoi,OUTPUT,d_l9bt5x_2015
L9BT5X,RAWDATA,l9bt5x-nnhnpbyh-vuwgcjlrwxoi,INPUT,d_l9bt5x_4818
L9BT5X,,l9bt5x-nnhnpbyh-vuwgcjlrwxoi,INPUT,d_l9bt5x_1985
L9BT5X,,l9bt5x-qtgxikve-dzuufmbjdues,INPUT,d_l9bt5x_1985
L9BT5X,RAWDATA,l9bt5x-qtgxikve-dzuufmbjdues,INPUT,d_l9bt5x_4819
L9BT5X,MASTERDATA,l9bt5x-qtgxikve-dzuufmbjdues,OUTPUT,d_l9bt5x_2015
LNFF9Y,MASTERDATA,lnff9y-ahvlules-rvipfcyuqjnj,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-ahvlules-rvipfcyuqjnj,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-ahvlules-rvipfcyuqjnj,INPUT,d_lnff9y_4821
LNFF9Y,RAWDATA,lnff9y-ojpmsskx-jjbfnlryqqid,INPUT,d_lnff9y_4822
LNFF9Y,,lnff9y-ojpmsskx-jjbfnlryqqid,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-ojpmsskx-jjbfnlryqqid,OUTPUT,d_lnff9y_2015
L9BT5X,MASTERDATA,l9bt5x-oolbeqeq-mfuckrtuzaiq,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-oolbeqeq-mfuckrtuzaiq,INPUT,d_l9bt5x_1985
L9BT5X,RAWDATA,l9bt5x-oolbeqeq-mfuckrtuzaiq,INPUT,d_l9bt5x_4820
L9BT5X,RAWDATA,l9bt5x-sezicplp-propklgadhiw,INPUT,d_l9bt5x_4823
L9BT5X,,l9bt5x-sezicplp-propklgadhiw,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-sezicplp-propklgadhiw,OUTPUT,d_l9bt5x_2015
LNFF9Y,MASTERDATA,lnff9y-iqfkuotj-rskljfofekln,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-iqfkuotj-rskljfofekln,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-iqfkuotj-rskljfofekln,INPUT,d_lnff9y_4826
LNFF9Y,RAWDATA,lnff9y-aaiczomi-erdobvlydzfp,INPUT,d_lnff9y_4824
LNFF9Y,,lnff9y-aaiczomi-erdobvlydzfp,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-aaiczomi-erdobvlydzfp,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-syfhilze-qampsvkzvwnm,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-syfhilze-qampsvkzvwnm,INPUT,d_lnff9y_1985
LNFF9Y,RAWDATA,lnff9y-syfhilze-qampsvkzvwnm,INPUT,d_lnff9y_4825
L9BT5X,,l9bt5x-hwehufty-xltnaajdatjs,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-hwehufty-xltnaajdatjs,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-ineobiqp-rxagsekvdtbe,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-ineobiqp-rxagsekvdtbe,INPUT,d_l9bt5x_1985
L9BT5X,,l9bt5x-mlceqjbe-csccydxzywfy,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-mlceqjbe-csccydxzywfy,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-spipnity-iicjnblqsikn,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-spipnity-iicjnblqsikn,INPUT,d_l9bt5x_1985
LNFF9Y,,lnff9y-usoqbkwi-rengjghuybtt,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-usoqbkwi-rengjghuybtt,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-xkrkphas-ywrlegscowvp,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-xkrkphas-ywrlegscowvp,INPUT,d_lnff9y_1985
LNFF9Y,,lnff9y-yncdwvjj-dlsriznrafgv,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-yncdwvjj-dlsriznrafgv,OUTPUT,d_lnff9y_2015
L9BT5X,MASTERDATA,l9bt5x-mbnunluj-cnfvpbebrlvt,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-mbnunluj-cnfvpbebrlvt,INPUT,d_l9bt5x_1985
L9BT5X,,l9bt5x-usuhhtsx-walgbejogxmu,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-usuhhtsx-walgbejogxmu,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-godukvja-tbsqyuujvetl,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-godukvja-tbsqyuujvetl,INPUT,d_l9bt5x_1985
LNFF9Y,,lnff9y-nlqzxikh-acfwjocoyffg,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-nlqzxikh-acfwjocoyffg,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-hjjusapd-kjlqrkpcnxmi,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-hjjusapd-kjlqrkpcnxmi,INPUT,d_lnff9y_1985
L9BT5X,,l9bt5x-fepvadea-pjranqcgdccj,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-fepvadea-pjranqcgdccj,OUTPUT,d_l9bt5x_2015
L9BT5X,MASTERDATA,l9bt5x-qpvenkac-dqxjxailnidb,OUTPUT,d_l9bt5x_2015
L9BT5X,,l9bt5x-qpvenkac-dqxjxailnidb,INPUT,d_l9bt5x_1985
L9BT5X,,l9bt5x-qqsxrdtk-vnvxpypeuawi,INPUT,d_l9bt5x_1985
L9BT5X,MASTERDATA,l9bt5x-qqsxrdtk-vnvxpypeuawi,OUTPUT,d_l9bt5x_2015
LNFF9Y,MASTERDATA,lnff9y-hsrtoige-bkhwcouxevac,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-hsrtoige-bkhwcouxevac,INPUT,d_lnff9y_1985
LNFF9Y,,lnff9y-mbibwwqz-mxiappyrdcoa,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-mbibwwqz-mxiappyrdcoa,OUTPUT,d_lnff9y_2015
LNFF9Y,MASTERDATA,lnff9y-lafcfozw-ueawnktozcap,OUTPUT,d_lnff9y_2015
LNFF9Y,,lnff9y-lafcfozw-ueawnktozcap,INPUT,d_lnff9y_1985
LNFF9Y,,lnff9y-exibjqek-rprckwzlkvfb,INPUT,d_lnff9y_1985
LNFF9Y,MASTERDATA,lnff9y-exibjqek-rprckwzlkvfb,OUTPUT,d_lnff9y_2015
U7ZTXE,MASTERDATA,u7ztxe-iyruullj-hfvwtcrkvigy,OUTPUT,d_u7ztxe_2015
U7ZTXE,STAGING IN,u7ztxe-iyruullj-hfvwtcrkvigy,INPUT,d_u7ztxe_1707
U7ZTXE,MASTERDATA,u7ztxe-suznnrhp-hvgbyvmnexgu,INPUT,d_u7ztxe_4827
U7ZTXE,MASTERDATA,u7ztxe-suznnrhp-hvgbyvmnexgu,OUTPUT,d_u7ztxe_2582
LNFF9Y,MASTERDATA,lnff9y-uqaijbce-eycclbzimllg,OUTPUT,d_lnff9y_2141
LNFF9Y,MASTERDATA,lnff9y-uqaijbce-eycclbzimllg,OUTPUT,d_lnff9y_2142
LNFF9Y,MASTERDATA,lnff9y-uqaijbce-eycclbzimllg,INPUT,d_lnff9y_2952
LNFF9Y,MASTERDATA,lnff9y-uqaijbce-eycclbzimllg,INPUT,d_lnff9y_2953
MS5FM6,MASTERDATA,ms5fm6-idimtshe-dckopnvbwwrk,OUTPUT,d_ms5fm6_4830
MS5FM6,STAGING IN,ms5fm6-idimtshe-dckopnvbwwrk,INPUT,d_ms5fm6_532
MS5FM6,MASTERDATA,ms5fm6-jzsekdef-kkrtjdrbvvub,OUTPUT,d_ms5fm6_4829
MS5FM6,STAGING IN,ms5fm6-jzsekdef-kkrtjdrbvvub,INPUT,d_ms5fm6_531
MS5FM6,STAGING IN,ms5fm6-hzinipwb-mgopwlamioly,INPUT,d_ms5fm6_534
MS5FM6,MASTERDATA,ms5fm6-hzinipwb-mgopwlamioly,OUTPUT,d_ms5fm6_4831
MS5FM6,STAGING IN,ms5fm6-cxrhvtpb-pgqaplrqunuw,INPUT,d_ms5fm6_535
MS5FM6,MASTERDATA,ms5fm6-cxrhvtpb-pgqaplrqunuw,OUTPUT,d_ms5fm6_4832
MS5FM6,STAGING IN,ms5fm6-bejzxccy-lsaazdblnxoq,INPUT,d_ms5fm6_532
MS5FM6,RAWDATA,ms5fm6-bejzxccy-lsaazdblnxoq,OUTPUT,d_ms5fm6_4830
MS5FM6,RAWDATA,ms5fm6-eurhiwxa-htwrocxmylbx,OUTPUT,d_ms5fm6_4829
MS5FM6,STAGING IN,ms5fm6-eurhiwxa-htwrocxmylbx,INPUT,d_ms5fm6_530
MS5FM6,RAWDATA,ms5fm6-ugzfxhfq-zvarmtmsmodt,OUTPUT,d_ms5fm6_4831
MS5FM6,STAGING IN,ms5fm6-ugzfxhfq-zvarmtmsmodt,INPUT,d_ms5fm6_533
MS5FM6,STAGING IN,ms5fm6-atvxjsqp-lfmnhexfrbuk,INPUT,d_ms5fm6_532
MS5FM6,MASTERDATA,ms5fm6-atvxjsqp-lfmnhexfrbuk,INPUT,d_ms5fm6_4830
MS5FM6,MASTERDATA,ms5fm6-atvxjsqp-lfmnhexfrbuk,OUTPUT,d_ms5fm6_2015
MS5FM6,MASTERDATA,ms5fm6-hnidixsz-hjcvxrflmiph,OUTPUT,d_ms5fm6_2015
MS5FM6,MASTERDATA,ms5fm6-hnidixsz-hjcvxrflmiph,INPUT,d_ms5fm6_4829
MS5FM6,STAGING IN,ms5fm6-hnidixsz-hjcvxrflmiph,INPUT,d_ms5fm6_531
MS5FM6,STAGING IN,ms5fm6-vlblfplz-soyqudyxvyho,INPUT,d_ms5fm6_534
MS5FM6,MASTERDATA,ms5fm6-vlblfplz-soyqudyxvyho,OUTPUT,d_ms5fm6_2015
MS5FM6,MASTERDATA,ms5fm6-vlblfplz-soyqudyxvyho,INPUT,d_ms5fm6_4831
MS5FM6,MASTERDATA,ms5fm6-viwvbytv-szczbnhumjlr,OUTPUT,d_ms5fm6_2015
MS5FM6,MASTERDATA,ms5fm6-viwvbytv-szczbnhumjlr,INPUT,d_ms5fm6_4832
MS5FM6,STAGING IN,ms5fm6-viwvbytv-szczbnhumjlr,INPUT,d_ms5fm6_535
MS5FM6,MASTERDATA,ms5fm6-sodxbqhv-wqswwodgrjnw,OUTPUT,d_ms5fm6_2015
MS5FM6,RAWDATA,ms5fm6-sodxbqhv-wqswwodgrjnw,INPUT,d_ms5fm6_4830
MS5FM6,STAGING IN,ms5fm6-sodxbqhv-wqswwodgrjnw,INPUT,d_ms5fm6_532
MS5FM6,RAWDATA,ms5fm6-zpgydcin-mmbjcmmmjnuq,INPUT,d_ms5fm6_4829
MS5FM6,MASTERDATA,ms5fm6-zpgydcin-mmbjcmmmjnuq,OUTPUT,d_ms5fm6_2015
MS5FM6,STAGING IN,ms5fm6-zpgydcin-mmbjcmmmjnuq,INPUT,d_ms5fm6_530
MS5FM6,MASTERDATA,ms5fm6-huyshnkw-bgmiirgbiduk,OUTPUT,d_ms5fm6_2015
MS5FM6,RAWDATA,ms5fm6-huyshnkw-bgmiirgbiduk,INPUT,d_ms5fm6_4831
MS5FM6,STAGING IN,ms5fm6-huyshnkw-bgmiirgbiduk,INPUT,d_ms5fm6_533
VPFRNQ,MASTERDATA,vpfrnq-rfuqyaay-oroqinmvqucq,INPUT,d_vpfrnq_4293
VPFRNQ,MASTERDATA,vpfrnq-rfuqyaay-oroqinmvqucq,INPUT,d_vpfrnq_6151
VPFRNQ,MASTERDATA,vpfrnq-rfuqyaay-oroqinmvqucq,INPUT,d_vpfrnq_3559
VPFRNQ,MASTERDATA,vpfrnq-rfuqyaay-oroqinmvqucq,INPUT,d_vpfrnq_4833
VPFRNQ,MASTERDATA,vpfrnq-hcipfude-iidsalkmjbhf,OUTPUT,d_vpfrnq_4834
VPFRNQ,MASTERDATA,vpfrnq-hcipfude-iidsalkmjbhf,INPUT,d_vpfrnq_4833
VPFRNQ,MASTERDATA,vpfrnq-hcipfude-iidsalkmjbhf,INPUT,d_vpfrnq_3559
VPFRNQ,MASTERDATA,vpfrnq-hcipfude-iidsalkmjbhf,INPUT,d_vpfrnq_6151
VPFRNQ,MASTERDATA,vpfrnq-hcipfude-iidsalkmjbhf,INPUT,d_vpfrnq_4293
VPFRNQ,MASTERDATA,vpfrnq-mrcafhhc-pjfonxewnjxw,INPUT,d_vpfrnq_4833
VPFRNQ,MASTERDATA,vpfrnq-mrcafhhc-pjfonxewnjxw,OUTPUT,d_vpfrnq_2583
VPFRNQ,MASTERDATA,vpfrnq-imuorbrw-jduzbhuilkkc,OUTPUT,d_vpfrnq_2584
VPFRNQ,MASTERDATA,vpfrnq-imuorbrw-jduzbhuilkkc,INPUT,d_vpfrnq_4834
VPFRNQ,MASTERDATA,vpfrnq-pffqumre-imsmjkxiutsb,OUTPUT,d_vpfrnq_4833
VPFRNQ,MASTERDATA,vpfrnq-pffqumre-imsmjkxiutsb,INPUT,d_vpfrnq_2586
VPFRNQ,MASTERDATA,vpfrnq-qskdzhet-wcoloozgugcl,INPUT,d_vpfrnq_2585
VPFRNQ,MASTERDATA,vpfrnq-qskdzhet-wcoloozgugcl,OUTPUT,d_vpfrnq_4834
VPFRNQ,MASTERDATA,vpfrnq-vpabcwgd-ptxqxwbwsoqa,INPUT,d_vpfrnq_2587
VPFRNQ,MASTERDATA,vpfrnq-vpabcwgd-ptxqxwbwsoqa,OUTPUT,d_vpfrnq_2586
VPFRNQ,MASTERDATA,vpfrnq-iydudhdc-nwocbtcxmvtb,OUTPUT,d_vpfrnq_2585
VPFRNQ,MASTERDATA,vpfrnq-iydudhdc-nwocbtcxmvtb,INPUT,d_vpfrnq_2586
VPFRNQ,MASTERDATA,vpfrnq-iydudhdc-nwocbtcxmvtb,INPUT,d_vpfrnq_2587
VPFRNQ,MASTERDATA,vpfrnq-mxetqvcd-snoenhdrcvpn,INPUT,d_vpfrnq_2583
VPFRNQ,MASTERDATA,vpfrnq-mxetqvcd-snoenhdrcvpn,OUTPUT,d_vpfrnq_2587
VPFRNQ,MASTERDATA,vpfrnq-swrqtwab-eqsvdkdshvsd,OUTPUT,d_vpfrnq_2015
VPFRNQ,MASTERDATA,vpfrnq-swrqtwab-eqsvdkdshvsd,INPUT,d_vpfrnq_4833
VPFRNQ,MASTERDATA,vpfrnq-pdruiyeb-pupwlieoyhoh,INPUT,d_vpfrnq_4834
VPFRNQ,MASTERDATA,vpfrnq-pdruiyeb-pupwlieoyhoh,OUTPUT,d_vpfrnq_2015
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4704
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4831
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4830
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4700
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4702
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4699
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4835
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4701
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_3757
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_4707
6YN1XF,MASTERDATA,6yn1xf-pdvrhfsr-hoxuudlrepev,INPUT,d_6yn1xf_2588
6YN1XF,MASTERDATA,6yn1xf-dpstdcsn-sbkhzyuhxdpw,OUTPUT,d_6yn1xf_4835
6YN1XF,STAGING IN,6yn1xf-dpstdcsn-sbkhzyuhxdpw,INPUT,d_6yn1xf_537
6YN1XF,MASTERDATA,6yn1xf-wmelzqka-etmuadrwfgsm,OUTPUT,d_6yn1xf_4835
6YN1XF,STAGING IN,6yn1xf-wmelzqka-etmuadrwfgsm,INPUT,d_6yn1xf_537
6YN1XF,MASTERDATA,6yn1xf-lmecexks-qccqvdlexzsr,OUTPUT,d_6yn1xf_4836
6YN1XF,MASTERDATA,6yn1xf-lmecexks-qccqvdlexzsr,INPUT,d_6yn1xf_4835
6YN1XF,MASTERDATA,6yn1xf-zophalwu-tfslhfagxjrs,INPUT,d_6yn1xf_4835
6YN1XF,MASTERDATA,6yn1xf-zophalwu-tfslhfagxjrs,OUTPUT,d_6yn1xf_4836
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_2589
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_5330
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3509
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3512
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_4678
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3595
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3758
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3606
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3625
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_4837
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_4680
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3508
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_4675
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_4679
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_4677
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3535
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3511
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3607
6YN1XF,MASTERDATA,6yn1xf-smfnyseb-rwxymlpaqhxw,INPUT,d_6yn1xf_3630
6YN1XF,MASTERDATA,6yn1xf-cixirdrc-wzicofejweqr,OUTPUT,d_6yn1xf_4837
6YN1XF,STAGING IN,6yn1xf-cixirdrc-wzicofejweqr,INPUT,d_6yn1xf_539
6YN1XF,STAGING IN,6yn1xf-peessvqu-gtvojdipymvw,INPUT,d_6yn1xf_538
6YN1XF,MASTERDATA,6yn1xf-peessvqu-gtvojdipymvw,OUTPUT,d_6yn1xf_4837
6YN1XF,MASTERDATA,6yn1xf-xazggegs-muxcgucsbcvb,INPUT,d_6yn1xf_4837
6YN1XF,MASTERDATA,6yn1xf-xazggegs-muxcgucsbcvb,OUTPUT,d_6yn1xf_4838
6YN1XF,MASTERDATA,6yn1xf-ufeyuqoj-ylevgkmlpjck,OUTPUT,d_6yn1xf_4838
6YN1XF,MASTERDATA,6yn1xf-ufeyuqoj-ylevgkmlpjck,INPUT,d_6yn1xf_4837
6YN1XF,MASTERDATA,6yn1xf-vpwwzyzk-edgjuxvlimuf,OUTPUT,d_6yn1xf_2591
6YN1XF,MASTERDATA,6yn1xf-vpwwzyzk-edgjuxvlimuf,INPUT,d_6yn1xf_3944
6YN1XF,MASTERDATA,6yn1xf-vpwwzyzk-edgjuxvlimuf,INPUT,d_6yn1xf_3941
6YN1XF,MASTERDATA,6yn1xf-vpwwzyzk-edgjuxvlimuf,INPUT,d_6yn1xf_3946
6YN1XF,MASTERDATA,6yn1xf-vpwwzyzk-edgjuxvlimuf,INPUT,d_6yn1xf_3938
